1254;SENDOK;MAKANAN;;0;BGKS;4.000;
1256;HANSAPLAST (TOPLES) AMPLOP;OBAT BEBAS;7;0;STR;5.000;
1258;HANSAPLAST JUMBO;OBAT BEBAS;7;168;PCS;1.500;
1259;@10 HANSAPLAST KOYO HANGAT;OBAT BEBAS;3.3;10;PCS;6.500;
1260;HANSAPLAST PLESTER 1,25 CM X 5 M;OBAT BEBAS;;11;PCS;10.500;
1261;HANSAPLAST PLESTER 1,25 CM X 1 M;OBAT BEBAS;7;52;PCS;4.201;
1262;HARNAL 0.2MG @ 28;OBAT KERAS;;0;TAB;15.991;
1263;HARNAL OCAS 0.4MG @ 30;OBAT KERAS;;25;TAB;19.000;
1265;HEMAVITON ACTION KAPS @100;OBAT BEBAS;6;20;STRIP;7.300;
1266;HEMAVITON ACTION KAPS @30;OBAT BEBAS;;0;BTL;39.270;
1267;HEMAVITON STAMINA PLUS @ 5;OBAT BEBAS;6;18;STR;7.000;
1268;HEMOBION KAPS @100;OBAT BEBAS;;80;CAP;2.715;
1271;HERBESSER CD 100MG;OBAT KERAS;;0;CAP;9.393;
1272;HERBESSER CD 200MG KAPS;OBAT KERAS;;0;CAP;11.250;
1275;HEROCYN BABY(KECIL)100GR;OBAT BEBAS;2.7;5;BTL;10.000;
1276;HEROCYN BABY(BESAR)200GR;OBAT BEBAS;2.7;3;BTL;16.000;
1277;HEROCYN(BESAR)DEWASA 150GR;OBAT BEBAS;2.7;5;BTL;22.174;
1279;HEROCYN(KECIL)DEWASA 85 GR;OBAT BEBAS;2.7;4;BTL;14.500;
1281;HEXYMER 2 MG TAB;OBAT KERAS;;0;TAB;440;
1283;HI-BONE 300 MG KAPL;OBAT BEBAS;4.6;60;TAB;3.401;
1286;HISTRINE DROP;OBAT KERAS;;2;BTL;109.656;
1287;HISTRINE SYRUP 60 ML;OBAT KERAS;;1;BTL;65.313;
1288;HOMOCLOMIN TAB;OBAT KERAS;;5;TAB;3.721;
1289;HISTRINE TAB 10MG;OBAT KERAS;;0;TABLET;6.000;
1293;LISTERIN MULTI PROTECT 250 ML;OBAT BEBAS;;0;BTL;29.838;
1295;HOT IN DCL 30 G;OBAT BEBAS;;0;TUBE;17.400;
1296;HOT IN DCL 60 G;OBAT BEBAS;;0;TUBE;21.000;
1299;HP PRO @ 120;OBAT BEBAS;;120;CAP;7.500;
1307;MINYAK ZAITUN 50 ML;OBAT BEBAS;4.5;1;BTL;21.000;
1312;HUFAGRIP HIJAU BP SYR 60ML;OBAT BEBAS;1.5;14;BTL;20.000;
1313;HUFAGRIP KUNING FLU SYR 60ML;OBAT BEBAS;1.5;9;BTL;21.168;
1314;HUFAGRIP BIRU PILEK SYR 60ML;OBAT BEBAS;1.5;10;BTL;16.000;
1316;HUFAGRIP MERAH TMP SYR 60ML;OBAT BEBAS;1.5;8;BTL;17.500;
1321;HYDROCHLOROTIAZIDE 25MG (HCT);OBAT KERAS;5;190;TAB;313;
1322;HYDROCORTISON 1 % CR;OBAT KERAS;7;7;TUBE;9.000;
1323;HYDROCORTISONE CR 2.5% 5G;OBAT KERAS;7;19;TUBE;11.000;
1324;HYPAFIX 10X5;ALKES;;1;ROLL;155.000;
1325;HYPAFIX 15X5;ALKES;;1;ROLL;235.000;
1326;HYPAFIX 5X1;ALKES;;5;ROLL;33.000;
1327;HYPAFIX 5X5;ALKES;;3;ROLL;98.000;
1329;IBERET FOLIC-500 TAB @25;OBAT KERAS;;0;TAB;4.750;
1330;IBUPROFEN TAB 200MG;OBAT KERAS;5;0;TAB;350;
1331;IBUPROFEN TAB 400MG;OBAT KERAS;5;695;TAB;500;
1333;IKADERM;OBAT KERAS;7;0;TUBE;44.688;
1335;IKAMICETIN SALEP 2% 15G;OBAT KERAS;;0;TUBE;15.572;
1336;ILIADIN NASAL DROPS 0.025% 10ML;OBAT KERAS;4.4;0;BTL;48.761;
1337;ILIADIN NASAL SPRAY 0.05% 10ML;OBAT KERAS;;0;BTL;59.254;
1339;IMBOOST FORCE KAPL;OBAT BEBAS;4.1;0;TAB;8.300;
1340;IMBOOST FORCE SIR 120ML;OBAT BEBAS;1.5;36;BTL;112.000;
1341;IMBOOST FORCE SIR 60ML;OBAT BEBAS;1.5;5;BTL;79.101;
1342;IMBOOST KIDS 120 ML;OBAT BEBAS;1.5;3;BTL;69.500;
1343;IMBOOST KIDS 60ML;OBAT BEBAS;1.5;20;BTL;43.500;
1344;MKP KONICARE 60 ML;OBAT BEBAS;3.7;3;BTL;24.000;
1345;IMBOOST TAB;OBAT BEBAS;4.1;0;TAB;4.150;
1346;IMODIUM TAB 2MG;OBAT BEBAS;4.1;132;TAB;10.000;
1347;IMUNOS KAPL @20;OBAT BEBAS;;8;TAB;10.500;
1348;IMUNOS PLUS TAB @ 20;OBAT BEBAS;;0;TAB;9.000;
1349;IMUNOS SIR 60ML;OBAT BEBAS;;1;BTL;82.500;
1350;INCIDAL-OD KAPS 10MG;OBAT KERAS;4.1;385;TAB;4.200;
1351;INCIDAL-OD SIR 5MG/5ML 60ML;OBAT KERAS;;0;BTL;0;
1353;INERSON OINT 15G;OBAT KERAS;7;4;TUBE;95.000;
1356;RL OTSUKA 500 ML;OBAT KERAS;;0;BTL;13.241;
1360;INH 100MG GENERIK;OBAT KERAS;;0;TAB;188;
1361;INH CIBA TAB 300MG;OBAT BEBAS;;0;TAB;1.458;
1366;INPEPSA SUSP 500MG/5ML 100ML;OBAT KERAS;;17;BTL;76.000;
1367;INPEPSA SUSP 500MG/5ML 200ML;OBAT KERAS;;9;BTL;112.000;
1368;INSTO DRY EYES 7.5ML;OBAT BEBAS;3.3;1;BTL;16.474;
1369;INSTO REGULER 15ML;OBAT BEBAS;3.3;6;BTL;21.000;
1370;INSTO REGULER 7.5ML;OBAT BEBAS;3.3;8;BTL;15.500;
1371;INTERHISTIN TAB 50MG;OBAT KERAS;;100;TAB;1.200;
1373;INTUNAL @4;OBAT BEBAS;;0;STRIP;3.169;
1374;INTUNAL FORTE @4;OBAT BEBAS;7;0;STRIP;3.700;
1375;INZA;OBAT BEBAS;3.4;16;STRIP;2.500;
1376;INZANA ANAK TAB;OBAT BEBAS;7;10;UNIT;1.063;
1377;IRBESARTAN 150 mg;OBAT KERAS;5;0;TAB;3.750;
1378;IRBESARTAN 300 MG;OBAT KERAS;5;100;TAB;5.834;
1380;ISONIAZID (INH) 100MG;OBAT KERAS;5;0;TAB;124;
1381;ISOPRINOSINE SYR 60ML;OBAT KERAS;;0;BTL;135.500;
1382;ISOPRINOSINE TAB 500MG;OBAT KERAS;;0;TAB;15.500;
1383;ISOSORBID DINITRAT 5MG;OBAT KERAS;5;110;TAB;322;
1385;PAMOL 125MG SUPPOS;OBAT BEBAS;;0;SUPP;18.983;
1388;ISPRINOL SIR 250MG/5ML 60ML;OBAT KERAS;;0;BTL;103.125;
1395;JB SHAMPO GOLD 200 ML;OBAT BEBAS;2;1;BTL;18.500;
1396;JB COLOGNE BRISA 100ML;OBAT BEBAS;;0;BTL;24.000;
1399;JB POWDER BLOSSOM 100 GR;OBAT BEBAS;;3;BTL;8.500;
1400;JB POWDER BLOSSOM 50 GR;OBAT BEBAS;;0;FLS;3.438;
1401;JB POWDER BLOSSOM 500 GR;OBAT BEBAS;2.7;1;BTL;28.000;
1402;JB SOAP 100 GR;OBAT BEBAS;;2;PCS;6.670;
1403;JESSCOOL EFF TAB;OBAT BEBAS;;0;BOX;11.798;
1404;JESSCOOL TAB EFF PCS;OBAT BEBAS;;0;TAB;2.500;
1407;JB SHAMPOO GOLD 100 ML;OBAT BEBAS;2.5;2;BTL;11.000;
1408;JB LOTION 100 ML;OBAT BEBAS;;0;BTL;15.000;
1409;JB LOTION 200 ML;OBAT BEBAS;;1;BTL;24.000;
1412;JICO ARM SLING ALL SIZE;ALKES;1.2;0;BKS;30.250;
1415;POLYCROL FORTE TAB;OBAT BEBAS;;12;STRIP;8.000;
1416;JOHNSON BABY BLOSSOM POWDER 300 GR;OBAT BEBAS;;0;BTL;15.455;
1417;JOHNSON BABY LOTION REGULER 100 ML;OBAT BEBAS;2.5;0;BTL;11.701;
1421;JOINTHERBAL;OBAT BEBAS;6;0;BTL;73.160;
1423;KALCINOL N CREAM 5GR;OBAT KERAS;7;4;TUBE;14.000;
1425;KALIUM DIKLOFENAK TAB 50MG GENERIK;OBAT KERAS;5;760;TAB;900;
1426;KALK NELLCO @30;OBAT KERAS;;0;BTL;10.200;
1427;KALMETHASONE TAB;OBAT KERAS;;200;TAB;260;
1428;KALMICETIN SALEP 2% 15G;OBAT KERAS;7;4;TUBE;16.440;
1431;GPU KRIM 250 GR;OBAT BEBAS;;0;PCS;32.500;
1432;KALPANAX CREAM 5 G;OBAT BEBAS;3.2;12;TUBE;12.500;
1433;KALTROFEN TAB 50MG;OBAT KERAS;;0;TAB;3.438;
1434;KAMILLOSAN SALEP 10G;OBAT KERAS;7;0;TUBE;45.480;
1437;KANDISTATIN SUSP 100.000IU/ML 12ML;OBAT KERAS;;0;BTL;48.500;
1438;KANNA 15GR;OBAT BEBAS;7;5;BTL;15.104;
1439;KANNA 30GR;OBAT BEBAS;7;2;BTL;21.103;
1440;KAPAS 1000GR;OBAT BEBAS;1.2;2;PCS;126.000;
1441;KAPAS 100GR;OBAT BEBAS;1.2;7;PCS;12.000;
1442;KAPAS 250GR;OBAT BEBAS;1.2;7;PCS;21.000;
1443;KAPAS 25GR;OBAT BEBAS;1.2;14;PCS;3.750;
1444;KAPAS 500 GR;OBAT BEBAS;;8;PCS;42.000;
1445;KAPAS 50GR;OBAT BEBAS;1.2;13;PCS;5.000;
1446;KAPAS SELECTION 50 GR ( KOSMETIK );OBAT BEBAS;1.2;29;PCS;10.000;
1447;KAPSIDA @12;OBAT BEBAS;6;4;DUS;16.500;
1448;KAPSUL KOSONG NO 3;OBAT KERAS;;0;CAP;300;
1449;KAPSUL KOSONG NOMER 0;OBAT KERAS;;0;CAP;340;
1450;KAPSUL KOSONG NOMER 00;OBAT KERAS;;0;CAP;525;
1451;KAPSUL KOSONG NOMER 00;OBAT KERAS;;0;CAP;371;
1452;KAPSUL NOMER 1;OBAT KERAS;;0;CAP;170;
1453;KAPSUL NOMER 2;OBAT KERAS;;0;CAP;45;
1454;KASSA GULUNG 10 CM ISI 5;ALKES;1.2;113;PCS;10.000;
1455;KASSA GULUNG 5 CM ISI 10;ALKES;1.2;150;PCS;10.000;
1456;GARPU;MAKANAN;;0;BGKS;4.000;
1457;KASSA STERIL MASINAL;ALKES;1.2;172;PCS;5.000;
1458;SARANG SEMUT SUPER;OBAT BEBAS;;0;BTL;0;
1459;KEJIBELING;OBAT BEBAS;6;12;STRIP;10.000;
1461;KENACORT A 10G;OBAT KERAS;7;2;TUBE;108.000;
1462;KENACORT TAB 4MG;OBAT KERAS;;101;TAB;5.604;
1463;KENALOG IN ORABASE SALEP 0.1% 5G;OBAT KERAS;7;5;TUBE;75.000;
1464;KETESSE TAB 25MG;OBAT KERAS;;0;TAB;11.000;
1465;z KETOCONAZOL 2%;OBAT KERAS;7.2;0;TUBE;7.955;
1466;KETOCONAZOLE KRIM 2% 15G;OBAT KERAS;7.2;23;TUBE;9.528;
1467;KETOCONAZOLE TAB 200MG;OBAT KERAS;5;260;TAB;600;
1468;KETOMED GEL 2% 15G;OBAT KERAS;;0;TUBE;28.463;
1469;KETOMED KRIM 2% 15G;OBAT KERAS;;0;TUBE;31.250;
1471;KETOPROFEN TAB 100MG GENERIK;OBAT KERAS;5;90;TAB;1.841;
1472;KETOPROFEN TAB 50MG;OBAT KERAS;5;10;TAB;900;
1473;KETOROLAC 10MG @ 100;OBAT KERAS;5;40;TAB;3.731;
1475;KLODERMA (COKLAT) CR 10G;OBAT KERAS;7;3;TUBE;43.699;
1476;KLODERMA (COKLAT) CR 5GR;OBAT KERAS;7;4;TUBE;29.000;
1477;JANUMET XR 100/1000 MG TAB @28;OBAT KERAS;;0;TAB;27.000;
1478;KLODERMA ( HIJAU) OINT 10G;OBAT KERAS;7;2;TUBE;43.699;
1479;KLODERMA (HIJAU) OINT 5G;OBAT KERAS;7;0;TUBE;28.050;
1480;KOMIX DEWASA SACHET ALL VARIANT;OBAT BEBAS;3.3;177;UNIT;2.250;
1481;KOMIX HERBAL 15ML;OBAT BEBAS;1.4;4;BTL;9.000;
1482;ALOCLAIR PLUS GEL 8 ML;OBAT BEBAS;4;1;TUBE;110.500;
1483;KOMIX ANAK SACHET;OBAT BEBAS;7;21;UNIT;1.500;
1484;KONICARE GEL PENGURANG GATAL 30ML;OBAT BEBAS;;0;BTL;0;
1486;KONICARE MINYAK TELON PLUS 125ML;OBAT BEBAS;2.6;2;BTL;60.828;
1487;KONICARE MINYAK TELON PLUS 60ML;OBAT BEBAS;2.6;0;FLS;27.500;
1488;KONIDIN @4;OBAT BEBAS;3.4;37;STRIP;2.641;
1490;KOTAK P3K;ALKES;1.2;1;PCS;28.000;
1491;KOYOCABE;OBAT BEBAS;3.3;55;UNIT;10.000;
1493;KSR TAB 600MG;OBAT KERAS;;70;TAB;3.797;
1494;KULDON;OBAT BEBAS;;15;STRIP;2.747;
1495;KUTOIN CAP @100;OBAT KERAS;;0;CAP;1.438;
1497;LACTACYD BABY BIRU 150ML;OBAT BEBAS;2.4;2;BTL;72.089;
1498;LACTACYD BABY BIRU 250ML;OBAT BEBAS;2.4;0;BTL;111.500;
1499;LACTACYD BABY BIRU 60ML;OBAT BEBAS;2.4;1;BTL;31.914;
1500;LACTACYD 150 ML WOMAN PINK;OBAT BEBAS;;1;BTL;67.500;
1501;LACTACYD 230 ML WOMAN PINK;OBAT BEBAS;2.4;0;BTL;80.200;
1502;LACTACYD 60 ML WOMAN PINK;OBAT BEBAS;2.4;3;BTL;28.410;
1506;LACTO-B SACH;OBAT BEBAS;;89;UNIT;8.500;
1508;LACTULAX SIR 60 ML;OBAT BEBAS;1.3;2;BTL;60.500;
1509;LACTULAX SYR 120ML;OBAT BEBAS;;0;BTL;81.000;
1511;LAMESON TAB 16MG;OBAT KERAS;;0;TAB;9.875;
1512;LAMESON TAB 4MG;OBAT KERAS;;206;TAB;4.675;
1513;LAMESON TAB 8MG;OBAT KERAS;;57;TAB;7.563;
1516;LANAKELOID-E KRIM 10G;OBAT KERAS;7;1;TUBE;100.267;
1518;LANCID KAPS 30MG;OBAT KERAS;;0;TAB;19.175;
1519;LANSOPRAZOLE 30MG GENERIK;OBAT KERAS;5;40;TAB;2.050;
1529;LASAL 2MG @ 100;OBAT KERAS;;27;TAB;2.000;
1530;LASAL 4MG @ 100;OBAT KERAS;;0;TAB;2.250;
1531;LASAL SYR 100ML;OBAT KERAS;;4;BTL;39.205;
1532;LASAL SYR EXPECTORANT 100ML;OBAT KERAS;;6;BTL;55.000;
1533;LASERIN DEWASA 110ML;OBAT BEBAS;1.4;12;BTL;21.500;
1534;LASERIN DEWASA 60ML;OBAT BEBAS;1.4;11;BTL;12.932;
1535;LASERIN MADU 110 ML;OBAT BEBAS;1.5;0;BTL;17.500;
1536;LASERIN MADU 60ML;OBAT BEBAS;;0;BTL;10.500;
1537;LASIX TAB 40MG;OBAT KERAS;;48;TAB;7.774;
1538;LAXADINE SYR 110ML;OBAT BEBAS;1.3;1;BTL;71.000;
1539;LAXADINE SYR 60ML;OBAT BEBAS;1.3;2;BTL;55.000;
1540;LAXING @100;OBAT BEBAS;6;5;STRIP;4.015;
1541;LAXOBERON DROPS 7.5MG/ML 10ML;OBAT KERAS;;0;BTL;82.225;
1542;L-BIO SACH 1G;OBAT BEBAS;;35;UNIT;10.000;
1543;LCD / 1 CC;OBAT KERAS;;0;FLS;10.106;
1545;LELAP @4;OBAT BEBAS;3.4;7;STRIP;15.500;
1548;LESICHOL-300 SOFTCAP;OBAT KERAS;;30;TAB;15.000;
1553;LEUKOPLAST 0.5X5;ALKES;;0;ROLL;8.994;
1555;LEUKOPLAST 2.5X4.5;ALKES;7;0;ROLL;20.250;
1556;LEUKOPLAST 5CM X 4.5M;ALKES;7;0;ROLL;33.600;
1558;LEVEMIR FLEX PEN 100IU/ML 3ML;OBAT KERAS;;0;AMP;240.496;
1559;LEVOFLOXACIN 500 MG GENERIK;OBAT KERAS;5;221;TAB;1.311;
1561;LIFEKINS PAMPERS ADULT (XL 6);OBAT BEBAS;1.1;0;BKS;69.000;
1562;LINCOMYCIN 500MG @ 60;OBAT KERAS;5;14;TAB;2.340;
1565;LIPITOR 10MG @ 30;OBAT KERAS;;20;TAB;26.000;
1566;LIPITOR 20MG @ 30;OBAT KERAS;;26;TAB;27.001;
1567;LIPITOR 40MG @ 30;OBAT KERAS;;6;TAB;24.625;
1569;LISTERIN CITRUS 250ML;OBAT BEBAS;2.2;2;BTL;25.432;
1570;LISTERIN CITRUS 100ML;OBAT BEBAS;2.2;0;BTL;8.448;
1571;LISTERIN COOL MINT 250ML;OBAT BEBAS;2.2;2;BTL;28.000;
1572;LISTERIN COOL MINT 100ML;OBAT BEBAS;2.2;4;BTL;8.826;
1573;LISTERIN FRESH BURSH 100ML;OBAT BEBAS;2.2;0;BTL;9.000;
1574;LISTERIN FRESH BURST 250ML;OBAT BEBAS;2.2;0;BTL;22.000;
1575;LISTERIN GREEN TEA 250ML;OBAT BEBAS;2.2;3;BTL;29.000;
1576;LISTERIN GREEN TEA 100ML;OBAT BEBAS;2.2;3;BTL;10.000;
1577;LISTERIN ORIGINAL 250ML;OBAT BEBAS;2.2;0;BTL;22.000;
1578;LISTERIN ORIGINAL 100ML;OBAT BEBAS;2.2;0;BTL;8.800;
1582;KOMIX LO HAN KUO @4FLS;OBAT BEBAS;1.4;0;BOX;8.700;
1583;LODIA TAB 2MG;OBAT KERAS;4.2;120;TAB;1.500;
1587;LORATADINE TAB;OBAT KERAS;5;150;TAB;480;
1607;MADU ANAK PINTAR;OBAT BEBAS;;0;BTL;22.000;
1609;MADU BIMA 99;OBAT BEBAS;;4;BTL;74.500;
1618;COHISTAN 60 ML;OBAT BEBAS;1.4;2;BTL;24.000;
1619;MADU SP 280 GR;OBAT BEBAS;4.8;0;BTL;62.500;
1621;MADU RASA SACHET;OBAT BEBAS;;3;UNIT;1.000;
1623;MADU SALVA HONEY 500 Gr;OBAT BEBAS;1.3;0;BTL;115.000;
1628;MADU SYAMIL ANAK 125 ML;OBAT BEBAS;1.3;8;BTL;22.000;
1629;MADU SYAMIL FAMILI 200 ML;OBAT BEBAS;1.3;4;BTL;32.000;
1631;MADU TJ EXTRA 150GR;OBAT BEBAS;1.3;12;BTL;25.000;
1632;MADU TJ MURNI 150GR;OBAT BEBAS;1.3;7;BTL;22.500;
1634;MADU TJ MURNI 250GR;OBAT BEBAS;1.3;8;BTL;34.000;
1637;MALTOFER @30;OBAT KERAS;;0;TAB;3.530;
1642;SUSU AMH KAMBING ETAWA PER SACH JAHE;MINUMAN;;0;PCS;5.500;
1643;SUSU AMH KAMBING ETAWA PER SACH ORIGINAL;OBAT BEBAS;;0;PCS;5.500;
1646;GPU KRIM 60 GR;OBAT BEBAS;3.6;0;PCS;9.570;
1647;SKY GOAT SUSU KAMBING ETAWA;OBAT BEBAS;1.2;0;BOX;43.750;
1649;LO HAN KUO INFUSION ISI 12;OBAT BEBAS;;3;PCS;27.000;
1652;MASTIN @100;OBAT BEBAS;6;1;BTL;114.000;
1653;MASTIN @30;OBAT BEBAS;6;0;BTL;42.000;
1654;MASTIN @60;OBAT BEBAS;6;1;BTL;78.000;
1656;MATOVIT AX KAPL;OBAT BEBAS;;0;TAB;9.168;
1657;MATOVIT SIR 60ML;OBAT BEBAS;;0;BTL;45.000;
1658;MATOVIT TAB;OBAT BEBAS;;0;TAB;4.488;
1661;MAXIMUS @30;OBAT BEBAS;;2;BOX;52.000;
1662;MBK PUTIH;OBAT BEBAS;2.7;24;PCS;3.000;
1663;MBK silver;OBAT BEBAS;2.7;13;PCS;3.500;
1664;MEBO CR;OBAT KERAS;;2;TUBE;110.000;
1665;MECOBALAMIN INJ;OBAT KERAS;;0;AMP;13.750;
1666;MEDERMA GEL 10G;OBAT BEBAS;;0;TUBE;0;
1668;MEDIAMER B6 DRAG;OBAT KERAS;;100;TAB;3.547;
1669;MEDICATED OIL 12 ML;OBAT BEBAS;3.6;5;BTL;22.000;
1670;MEDICATED OIL 20 ML;OBAT BEBAS;;1;BTL;31.500;
1671;MEDICATED OIL 40 ML;OBAT BEBAS;;6;BTL;45.000;
1675;MEDIKLIN GEL 15G;OBAT KERAS;;3;TUBE;37.000;
1677;MEDI-KLIN SOL 30ML;OBAT KERAS;;0;BTL;0;
1678;MEDIKLIN TR 15G;OBAT KERAS;;2;TUBE;55.605;
1679;BABYDEX-A;OBAT KERAS;;0;TUBE;66.000;
1680;MEDIQUIN KRIM 5% 15G;OBAT KERAS;;1;TUBE;32.912;
1682;MEDIXON TAB 4MG;OBAT KERAS;;0;TAB;3.163;
1683;MEDIXON TAB 8MG;OBAT KERAS;;0;TAB;4.625;
1684;MEDROL 16 MG TAB;OBAT KERAS;;0;TAB;13.771;
1686;MEFINAL 500MG @ 100;OBAT KERAS;4.2;360;TAB;1.850;
1688;MELANOX FORTE KRIM 4% 15G;OBAT KERAS;7;2;TUBE;45.000;
1689;MELANOX KRIM 2% 15G;OBAT KERAS;7;3;TUBE;42.075;
1690;MELIA PROPOLIS 6ML;OBAT BEBAS;6;6;BTL;70.000;
1691;MELOXICAM 15MG @ 50;OBAT KERAS;5;790;TAB;1.600;
1692;MELOXICAM 7.5 MG @20;OBAT KERAS;5;990;TAB;950;
1697;MEPTIN 0.05MG @ 100;OBAT KERAS;;0;TAB;4.970;
1698;MEPTIN SYRUP 60 ML;OBAT KERAS;;0;BTL;62.899;
1699;MERCOTIN DROPS 10MG/ML 20ML;OBAT KERAS;;0;BTL;78.920;
1701;MERISLON TAB 6MG @100;OBAT KERAS;;52;TAB;7.149;
1702;MERIT;OBAT BEBAS;4.5;12;UNIT;12.500;
1704;MERTIGO TAB 6MG;OBAT KERAS;;45;TAB;4.800;
1705;METFORMIN 500 MG;OBAT KERAS;5;2.540;TAB;350;
1707;METHYCOBAL 500MG @ 100;OBAT KERAS;;120;TAB;5.000;
1708;METHYLPREDNISOLONE TAB 16MG;OBAT KERAS;5;173;TAB;1.330;
1709;METHYLPREDNISOLONE TAB 4MG;OBAT KERAS;5;1.520;TAB;600;
1710;METHYLPRENISOLONE 8MG@ 100;OBAT KERAS;5;620;TAB;950;
1711;METRONIDAZOLE 500MG;OBAT KERAS;5;111;TAB;400;
1712;MEXTRIL TAB;OBAT BEBAS;;52;STRIP;2.800;
1714;MICARDIS 40 MG;OBAT KERAS;;0;TAB;14.600;
1715;HUKI BOTOL SUSU 8 OZ;ALKES;;4;BTL;28.000;
1716;HUKI EMPENG LATEX SIZE M (3-6 BLN);ALKES;;0;PCS;17.183;
1717;HUKI EMPENG SILICONE SIZE M (3-6 BLN);ALKES;;0;PCS;13.970;
1718;PAGODA PASTILLES ORANGE 20 GR;MAKANAN;;0;PCS;6.050;
1719;MICONAZOLE CR 10G;OBAT KERAS;7;52;TUBE;5.625;
1720;MICROGYNON LIBI TAB @28;OBAT KERAS;7;23;STRIP;19.500;
1721;MICROLAX ENEMA 5ML ISI @1;OBAT BEBAS;6;41;TUBE;24.500;
1723;MICROPORE 3M BESAR;ALKES;;0;ROLL;50.000;
1724;MICROPORE 3M KECIL;ALKES;7;50;ROLL;13.500;
1725;MICROPORE 3M SEDANG;ALKES;;21;ROLL;27.000;
1727;BD MIKRO FINE  KUNING 32G @ 100;ALKES;;11;PCS;3.000;
1730;MINIASPI 80MG;OBAT KERAS;;70;TAB;550;
1732;MINOSEP GARGEL 150 ML;OBAT BEBAS;2.2;11;BTL;55.500;
1733;MINYAK ANGIN CAP KAPAK 10 ML;OBAT BEBAS;3.7;6;BTL;16.021;
1734;MINYAK ANGIN CAP KAPAK 14ML;OBAT BEBAS;3.7;8;BTL;22.500;
1735;MINYAK ANGIN CAP KAPAK 28 ML;OBAT BEBAS;3.7;5;BTL;36.893;
1736;MINYAK ANGIN CAP KAPAK 3 ML;OBAT BEBAS;3.7;0;BTL;5.500;
1737;MINYAK ANGIN CAP KAPAK 5 ML;OBAT BEBAS;3.7;0;BTL;10.500;
1738;MINYAK ANGIN CAP KAPAK 56 ML;OBAT BEBAS;3.7;3;BTL;68.000;
1739;MINYAK ANGIN LANG 12 ML;OBAT BEBAS;3.7;2;BTL;20.523;
1740;MINYAK ANGIN LANG 24 ML;OBAT BEBAS;3.7;1;BTL;39.906;
1741;MINYAK ANGIN LANG 6 ML;OBAT BEBAS;3.7;3;BTL;13.000;
1742;MINYAK ANGIN POLAR BEAR 27 ML;OBAT BEBAS;3.6;5;BTL;31.875;
1743;MINYAK ANGIN POLAR BEAR 8 ML;OBAT BEBAS;3.6;4;BTL;20.000;
1744;MINYAK ANGIN POLAR BEAR 18ML;OBAT BEBAS;3.6;3;BTL;24.000;
1749;MINYAK GANDAPURA IKA 100 ML;OBAT BEBAS;3.6;2;BTL;26.667;
1750;MINYAK GANDAPURA IKA 30 ML;OBAT BEBAS;3.6;0;BTL;10.000;
1751;MINYAK GANDAPURA IKA 60 ML;OBAT BEBAS;3.6;2;BTL;18.000;
1753;MINYAK OTOT GELIGA 60ML;OBAT BEBAS;3.6;1;BTL;34.681;
1756;MINYAK TAWON DD;OBAT BEBAS;3.6;11;BTL;30.000;
1757;MINYAK TAWON EE;OBAT BEBAS;3.6;6;BTL;45.000;
1758;MINYAK TAWON FF;OBAT BEBAS;3.6;5;BTL;61.500;
1759;MINYAK TELON KONICARE 125 ML;OBAT BEBAS;2.6;1;BTL;47.500;
1760;MINYAK TELON KONICARE 60 ML;OBAT BEBAS;2.6;2;BTL;25.000;
1761;MINYAK TELON LANG 100ML;OBAT BEBAS;2.6;1;BTL;30.444;
1762;MINYAK TELON LANG 60 ML;OBAT BEBAS;2.6;2;BTL;19.500;
1763;MINYAK TELON LANG 30 ML;OBAT BEBAS;;0;BTL;11.500;
1764;MINYAK TELON MY BABY 60 ML;OBAT BEBAS;2.6;0;BTL;16.048;
1765;MINYAK TELON PLUS MY BABY 145 ML;OBAT BEBAS;;1;BTL;36.579;
1768;MINYAK TELON PLUS MY BABY 57 ML;OBAT BEBAS;2.6;0;BTL;18.238;
1769;MINYAK TELON PLUS MY BABY 85 ML;OBAT BEBAS;2.6;0;BTL;24.500;
1771;SARI KURMA PRIMA JAMBU;OBAT BEBAS;;0;BTL;41.600;
1772;PAMOL DROP;OBAT BEBAS;;4;BTL;59.598;
1776;MINYAK TELON TRESNO JOYO 60ML;OBAT BEBAS;2.6;3;BTL;17.500;
1781;RENOVIT GOLD ISI 30;OBAT BEBAS;;1;BTL;105.000;
1788;MIXAGRIP (KUNING)  @4;OBAT BEBAS;3.4;11;STRIP;2.600;
1789;MIXAGRIP (HIJAU) FLU & BATUK @4;OBAT BEBAS;3.4;9;STRIP;3.000;
1790;MKP CAP LANG 120 ML;OBAT BEBAS;3.7;6;BTL;46.500;
1791;MKP CAP LANG 15 ML;OBAT BEBAS;3.7;4;BTL;7.500;
1793;MKP CAP LANG 210 ML;OBAT BEBAS;3.7;3;BTL;80.000;
1794;MKP CAP LANG 30 ML;OBAT BEBAS;3.7;9;BTL;13.000;
1795;MKP CAP LANG 60 ML;OBAT BEBAS;3.7;7;BTL;30.000;
1796;MKP KONICARE 125 ML;OBAT BEBAS;3.7;3;BTL;45.316;
1797;MKP KONICARE 30 ML;OBAT BEBAS;3.7;0;BTL;12.500;
1798;MKP SIDOLA 15 ML;OBAT BEBAS;3.7;0;BTL;8.000;
1799;MKP SIDOLA 30 ML;OBAT BEBAS;3.7;0;BTL;15.481;
1800;MKP SIDOLA 60 ML;OBAT BEBAS;3.7;3;BTL;28.352;
